x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.22348831593990326,0.8000656962394714,4.1167928088725603e-07,0.2736362814903259,0.7665498852729797,-0.023849977180361748,0.31127479672431946,0.7097105383872986,-0.03483739495277405,0.3396996557712555,0.6608631014823914,-0.04437224566936493,0.3629855513572693,0.623777449131012,-0.05396381765604019,0.2645013630390167,0.6124162673950195,-0.019626863300800323,0.2746151089668274,0.5383571982383728,-0.03668330982327461,0.2789969742298126,0.49100473523139954,-0.05160229653120041,0.28197628259658813,0.4482048451900482,-0.06225324794650078,0.2317320704460144,0.6048203706741333,-0.020960936322808266,0.23569482564926147,0.5174805521965027,-0.03484175726771355,0.23676711320877075,0.4608451724052429,-0.04785015806555748,0.23739568889141083,0.41343954205513,-0.0576692670583725,0.2006288766860962,0.6149458885192871,-0.025502139702439308,0.2006726861000061,0.532059907913208,-0.03935162350535393,0.20368704199790955,0.4786677956581116,-0.04968109354376793,0.20762182772159576,0.43409520387649536,-0.05689519643783569,0.16859012842178345,0.6391849517822266,-0.03259243071079254,0.1585022509098053,0.5762573480606079,-0.04617823287844658,0.15465179085731506,0.5335964560508728,-0.05212787538766861,0.15352222323417664,0.4934816360473633,-0.055710483342409134,hola
0.223121777176857,0.7999683022499084,4.07163412319278e-07,0.27378514409065247,0.7673020362854004,-0.023746691644191742,0.3116629719734192,0.7109854221343994,-0.03450978547334671,0.34067612886428833,0.6616048216819763,-0.04378403350710869,0.3646378517150879,0.6246793866157532,-0.05308694392442703,0.26440638303756714,0.6126598119735718,-0.018732154741883278,0.2752535939216614,0.5391727089881897,-0.035155415534973145,0.27956047654151917,0.4919724762439728,-0.04970015212893486,0.2824324071407318,0.4494091868400574,-0.060185860842466354,0.2314801812171936,0.604451060295105,-0.019792862236499786,0.2357265055179596,0.5176098346710205,-0.033061396330595016,0.23686179518699646,0.46176549792289734,-0.04567863419651985,0.23770356178283691,0.4151877760887146,-0.05528899282217026,0.20049050450325012,0.6141029596328735,-0.024049095809459686,0.20089885592460632,0.5307550430297852,-0.037411440163850784,0.20362171530723572,0.4776303768157959,-0.047438494861125946,0.20731449127197266,0.4335044026374817,-0.05451590567827225,0.168794646859169,0.6383785605430603,-0.030849983915686607,0.15864737331867218,0.5755045413970947,-0.04398909956216812,0.15476194024085999,0.5330082774162292,-0.04966145381331444,0.15366044640541077,0.4933542311191559,-0.053089771419763565,hola
0.2232654094696045,0.7989609241485596,4.0497903341929486e-07,0.2735070288181305,0.7662209272384644,-0.023516232147812843,0.3121299743652344,0.7097117900848389,-0.03439018875360489,0.34146279096603394,0.6611259579658508,-0.04377401992678642,0.36560094356536865,0.6245183944702148,-0.053249701857566833,0.26518315076828003,0.6127453446388245,-0.019259873777627945,0.27622854709625244,0.5398468971252441,-0.035936348140239716,0.28060561418533325,0.49309229850769043,-0.05058306083083153,0.28352251648902893,0.45106035470962524,-0.06110571697354317,0.2325732409954071,0.6047034859657288,-0.0205831341445446,0.2373400628566742,0.5176557302474976,-0.034163445234298706,0.23876269161701202,0.46139800548553467,-0.04703821614384651,0.23969201743602753,0.4143891930580139,-0.05685003846883774,0.20159462094306946,0.6144561171531677,-0.025049753487110138,0.20254161953926086,0.5307063460350037,-0.03868458420038223,0.205358624458313,0.47720062732696533,-0.049077022820711136,0.20901140570640564,0.4326215982437134,-0.056424155831336975,0.16967688500881195,0.6386418342590332,-0.03199420124292374,0.15988534688949585,0.5756264328956604,-0.045427870005369186,0.15584902465343475,0.5327826738357544,-0.05142424255609512,0.15438970923423767,0.4927169680595398,-0.05511069297790527,hola
0.22308623790740967,0.7987797856330872,4.075989181728801e-07,0.27338582277297974,0.7667701244354248,-0.023835085332393646,0.3122706711292267,0.7105746865272522,-0.03489126265048981,0.34108683466911316,0.6614928245544434,-0.04434952512383461,0.3645205795764923,0.6244996190071106,-0.05384836718440056,0.2656632661819458,0.6130272746086121,-0.020224522799253464,0.27643096446990967,0.5396540760993958,-0.03716503828763962,0.28081563115119934,0.4927288293838501,-0.051874320954084396,0.2836810350418091,0.4505181312561035,-0.062364108860492706,0.2329028993844986,0.6048405170440674,-0.02137826755642891,0.23762372136116028,0.5171703100204468,-0.035201311111450195,0.23915933072566986,0.4607572555541992,-0.04799551144242287,0.24006451666355133,0.4139435887336731,-0.05762562155723572,0.20184825360774994,0.6143050193786621,-0.025644011795520782,0.20220252871513367,0.5306748747825623,-0.03938400745391846,0.20513275265693665,0.4771532416343689,-0.049589719623327255,0.20887108147144318,0.43267905712127686,-0.056700605899095535,0.16990798711776733,0.6381343603134155,-0.03240503743290901,0.1601387858390808,0.5747774243354797,-0.04582185670733452,0.15625616908073425,0.5319132208824158,-0.05167115852236748,0.15486201643943787,0.49194806814193726,-0.05516991391777992,hola
0.22039268910884857,0.796737015247345,4.136722679959348e-07,0.2711890935897827,0.765465259552002,-0.024536054581403732,0.31037232279777527,0.7094966173171997,-0.03591280058026314,0.33988872170448303,0.6596426367759705,-0.04560739919543266,0.36368632316589355,0.6219210624694824,-0.05528849735856056,0.26475098729133606,0.6105009317398071,-0.02128443866968155,0.2752549648284912,0.5360532999038696,-0.03822127729654312,0.2793358564376831,0.48860615491867065,-0.052803557366132736,0.2818244993686676,0.4458143413066864,-0.06332696229219437,0.23133976757526398,0.602254331111908,-0.022173769772052765,0.23518186807632446,0.5144898295402527,-0.03620360791683197,0.2364301234483719,0.45763909816741943,-0.04915037378668785,0.23725488781929016,0.41067230701446533,-0.058922212570905685,0.1999598741531372,0.6119884252548218,-0.026188397780060768,0.1999826580286026,0.5289911031723022,-0.04028700664639473,0.20338770747184753,0.4753413200378418,-0.05078069865703583,0.20796161890029907,0.4306539297103882,-0.05811719968914986,0.167788565158844,0.6360877752304077,-0.032739922404289246,0.15753516554832458,0.5733647346496582,-0.046668343245983124,0.15363043546676636,0.5309999585151672,-0.052968572825193405,0.15275080502033234,0.49127575755119324,-0.05676645040512085,hola
0.2213173657655716,0.7980825901031494,4.106881021925801e-07,0.27176403999328613,0.7654857635498047,-0.023540601134300232,0.31013917922973633,0.7094510793685913,-0.03425685316324234,0.33919423818588257,0.6606643199920654,-0.04355950653553009,0.36225664615631104,0.6240379810333252,-0.05292361229658127,0.26377007365226746,0.6107511520385742,-0.0194530189037323,0.27494630217552185,0.5364523530006409,-0.03624645620584488,0.2793523967266083,0.4888404607772827,-0.05095239356160164,0.2819056808948517,0.44592535495758057,-0.0615072026848793,0.23085875809192657,0.6027449369430542,-0.020977523177862167,0.23558633029460907,0.5145277976989746,-0.03468050807714462,0.23693148791790009,0.45767664909362793,-0.0475146658718586,0.2374449074268341,0.4104923605918884,-0.05719762295484543,0.19964782893657684,0.6124716997146606,-0.025648217648267746,0.20000353455543518,0.5288655757904053,-0.039370059967041016,0.20339281857013702,0.4754587411880493,-0.049546707421541214,0.20754754543304443,0.4311631917953491,-0.05666689574718475,0.16745923459529877,0.6365232467651367,-0.03283314034342766,0.15712860226631165,0.5736041069030762,-0.04633969068527222,0.15344062447547913,0.531116783618927,-0.052094679325819016,0.15253403782844543,0.4913913607597351,-0.05553174018859863,hola
0.2212257981300354,0.798133373260498,4.0507072185391735e-07,0.271746963262558,0.766076922416687,-0.0244816392660141,0.30993688106536865,0.7099674344062805,-0.03579402342438698,0.33890777826309204,0.6607531905174255,-0.04548767954111099,0.3630680441856384,0.6236380934715271,-0.05520869791507721,0.2634299099445343,0.6115928292274475,-0.020242035388946533,0.2741108536720276,0.5382442474365234,-0.03730347380042076,0.2784058451652527,0.49136781692504883,-0.052168525755405426,0.28130996227264404,0.44879505038261414,-0.06287621706724167,0.23029612004756927,0.6033703088760376,-0.02133229933679104,0.23496514558792114,0.5158493518829346,-0.035286810249090195,0.2365298867225647,0.4596688449382782,-0.04815647751092911,0.2375950962305069,0.4125252366065979,-0.05794559046626091,0.19901080429553986,0.6130667924880981,-0.025684509426355362,0.19938954710960388,0.5296578407287598,-0.03970770537853241,0.20236051082611084,0.47631216049194336,-0.05001874640583992,0.20618081092834473,0.431510865688324,-0.05727074667811394,0.16687875986099243,0.6372687816619873,-0.032628294080495834,0.15653350949287415,0.5738273859024048,-0.04635649546980858,0.1525694727897644,0.5309786796569824,-0.05239300802350044,0.15126025676727295,0.490520179271698,-0.05611826106905937,hola
0.22115904092788696,0.7989934086799622,4.102512320969254e-07,0.2721303105354309,0.7659927010536194,-0.023369863629341125,0.3100070655345917,0.7095411419868469,-0.03392064571380615,0.33817076683044434,0.6608918905258179,-0.04310300946235657,0.3608579635620117,0.6242796778678894,-0.052317723631858826,0.26299983263015747,0.6108487248420715,-0.018495503813028336,0.27393391728401184,0.5372212529182434,-0.03506642207503319,0.27837908267974854,0.49008190631866455,-0.04973871633410454,0.2812688946723938,0.4475431442260742,-0.060260724276304245,0.2299865335226059,0.6031031608581543,-0.0198555588722229,0.2344738245010376,0.516083300113678,-0.033364858478307724,0.2361450046300888,0.459807813167572,-0.04622315242886543,0.2373330295085907,0.4127516448497772,-0.055982645601034164,0.19875222444534302,0.6130624413490295,-0.02442278526723385,0.19881071150302887,0.5302245020866394,-0.03804508224129677,0.2019525170326233,0.47657880187034607,-0.04846854507923126,0.2058819681406021,0.43203186988830566,-0.0557551346719265,0.16674348711967468,0.6373189091682434,-0.03149927407503128,0.15645566582679749,0.5738025903701782,-0.044950246810913086,0.15235862135887146,0.5306986570358276,-0.05100446194410324,0.15094341337680817,0.49053043127059937,-0.054680321365594864,hola
0.2179872691631317,0.7974931001663208,4.095266774584161e-07,0.2694232761859894,0.7648729085922241,-0.023567799478769302,0.3083950877189636,0.708270251750946,-0.03421420976519585,0.33726075291633606,0.6589477062225342,-0.043338775634765625,0.36073634028434753,0.6226047277450562,-0.05255550146102905,0.26250308752059937,0.610499918460846,-0.019701505079865456,0.27375367283821106,0.5367363095283508,-0.036222171038389206,0.27805984020233154,0.48907530307769775,-0.05074860900640488,0.28074967861175537,0.44626644253730774,-0.06124166026711464,0.22938260436058044,0.6024284362792969,-0.020906060934066772,0.23434872925281525,0.5150296688079834,-0.03440041095018387,0.2358212023973465,0.45841526985168457,-0.047250840812921524,0.23679320514202118,0.4112829267978668,-0.057042624801397324,0.19807948172092438,0.6121302843093872,-0.025192702189087868,0.19915138185024261,0.5285578370094299,-0.0387713685631752,0.20211152732372284,0.4747776389122009,-0.049253977835178375,0.20593324303627014,0.43017634749412537,-0.05669008940458298,0.1658676266670227,0.6362707614898682,-0.03196367621421814,0.15594372153282166,0.5731624364852905,-0.04551001265645027,0.15171417593955994,0.5304973721504211,-0.05168972536921501,0.1501183956861496,0.49055996537208557,-0.05548224225640297,hola
0.21848715841770172,0.7973138093948364,3.9986127831070917e-07,0.269692987203598,0.7648080587387085,-0.023708265274763107,0.30847781896591187,0.7083080410957336,-0.03461521491408348,0.33754095435142517,0.6588389873504639,-0.04400963336229324,0.36117619276046753,0.6217589378356934,-0.053492311388254166,0.26303529739379883,0.6106241941452026,-0.020288962870836258,0.27384141087532043,0.5369151830673218,-0.03734290227293968,0.27826061844825745,0.4893035292625427,-0.052149999886751175,0.2810314893722534,0.4465335011482239,-0.06283096969127655,0.2301284670829773,0.6023120284080505,-0.021718023344874382,0.2350131720304489,0.5145488381385803,-0.035782407969236374,0.23625466227531433,0.4579469561576843,-0.04883866012096405,0.23680365085601807,0.41097867488861084,-0.05874126777052879,0.19879011809825897,0.611958384513855,-0.026255637407302856,0.19985078275203705,0.5281720161437988,-0.04037988558411598,0.20281434059143066,0.47453153133392334,-0.05091441422700882,0.2065671980381012,0.4303097724914551,-0.058323636651039124,0.16631899774074554,0.6362015604972839,-0.033276598900556564,0.15607765316963196,0.573053240776062,-0.04735846072435379,0.15180453658103943,0.5302302241325378,-0.05371256172657013,0.15020549297332764,0.4902162551879883,-0.0575813390314579,hola
0.21922636032104492,0.7969690561294556,4.0162035475077573e-07,0.2702385485172272,0.763951301574707,-0.02310875616967678,0.30889713764190674,0.7069406509399414,-0.033569883555173874,0.33797669410705566,0.6576547622680664,-0.04269729554653168,0.3613191843032837,0.6207306981086731,-0.05190008878707886,0.26275163888931274,0.6097159385681152,-0.01920074038207531,0.2733420729637146,0.5361234545707703,-0.035993970930576324,0.2779149115085602,0.48872679471969604,-0.05066829174757004,0.2808838486671448,0.44603797793388367,-0.06124474108219147,0.22971110045909882,0.6015229225158691,-0.02097168378531933,0.2338181734085083,0.5135909914970398,-0.03490490838885307,0.23503415286540985,0.45655614137649536,-0.04786098375916481,0.23560830950737,0.40896159410476685,-0.057668622583150864,0.1983427107334137,0.6111835837364197,-0.025884181261062622,0.19875331223011017,0.5280798077583313,-0.039931703358888626,0.2021980881690979,0.4743322730064392,-0.05043931305408478,0.2064352035522461,0.42964881658554077,-0.05778924748301506,0.16588228940963745,0.6352932453155518,-0.03326898813247681,0.15549221634864807,0.5720838308334351,-0.047132909297943115,0.1514778733253479,0.5291770696640015,-0.053328681737184525,0.15023335814476013,0.48886263370513916,-0.05713042616844177,hola
0.22007308900356293,0.7974497675895691,4.0755122654445586e-07,0.2704083323478699,0.7644806504249573,-0.02407856471836567,0.3081684112548828,0.7078684568405151,-0.034969035536050797,0.33718141913414,0.658613383769989,-0.04430026188492775,0.3610105812549591,0.6213945746421814,-0.05363794416189194,0.2623139023780823,0.6096217632293701,-0.01948804408311844,0.2735212445259094,0.5362167954444885,-0.03604373708367348,0.27831676602363586,0.4892963767051697,-0.0506763830780983,0.28152352571487427,0.4467603862285614,-0.061251770704984665,0.2295152097940445,0.6012840270996094,-0.020620334893465042,0.2343260943889618,0.5140390992164612,-0.034021519124507904,0.23596511781215668,0.4576689898967743,-0.04676978662610054,0.23698869347572327,0.4105653166770935,-0.056538816541433334,0.19832193851470947,0.6109660863876343,-0.02499740943312645,0.19892162084579468,0.5277915000915527,-0.038604896515607834,0.20225439965724945,0.47431933879852295,-0.04907272011041641,0.20634697377681732,0.42995378375053406,-0.05647816136479378,0.16623203456401825,0.6351666450500488,-0.03193940594792366,0.15556052327156067,0.5718901753425598,-0.04548736289143562,0.15116778016090393,0.5291444659233093,-0.05164380371570587,0.1494278907775879,0.4891447424888611,-0.05546141788363457,hola
0.22089561820030212,0.7981585264205933,4.057947933233663e-07,0.27105608582496643,0.764180064201355,-0.023540012538433075,0.3088763952255249,0.7072249054908752,-0.034155864268541336,0.33786794543266296,0.6588409543037415,-0.04332582652568817,0.3623950481414795,0.6225969195365906,-0.05249682068824768,0.2626272737979889,0.6090644598007202,-0.01801905781030655,0.27356743812561035,0.5359077453613281,-0.034477513283491135,0.2782178521156311,0.488802969455719,-0.0492074117064476,0.2815137207508087,0.44620493054389954,-0.0598674975335598,0.2304089218378067,0.6009214520454407,-0.01942400075495243,0.2356078028678894,0.5148301720619202,-0.03283458948135376,0.23727954924106598,0.45884090662002563,-0.045714981853961945,0.2386045902967453,0.41136839985847473,-0.055597227066755295,0.19941039383411407,0.6104859709739685,-0.02411791868507862,0.20131662487983704,0.5267886519432068,-0.037900712341070175,0.20498818159103394,0.4736507534980774,-0.048393797129392624,0.20952600240707397,0.42927899956703186,-0.05579860880970955,0.16704654693603516,0.6345783472061157,-0.03133334219455719,0.15660321712493896,0.5718631744384766,-0.04494762420654297,0.15248820185661316,0.5290465354919434,-0.051078200340270996,0.15127405524253845,0.4887657165527344,-0.05488918721675873,hola
